id;name;country;start_date
1077;IntelliCreations, Inc;;
1078;Knowledge Adventure, Inc.;;
1079;Topologika Software, Inc.;;
1080;Castle Technologies;;
1081;Adventure International;;
1082;Guild Software;;
1083;PowerVision;;
1084;Millennium Interactive Ltd.;826;599529600
1085;Microdeal;826;
1086;Telarium;;
1087;MECC;;
1088;Microtime;;
1089;Trecision S.p.A.;;
1090;Grandslam Video Ltd.;;
1091;Real World Software;;
1092;AIM Productions;;
1093;Chunsoft;392;473299200
1094;Pax Softnica;;
1095;Genius Sonority;;
1096;Amusement Vision;392;956275200
1097;Shiro Games;250;1356912000
1098;Probe Software;826;473299200
1099;Mercenary Technology;;
1100;ND Cube;392;
1101;Meadowhill Interactive;;
1102;Mobile & Game Studio, Inc.;;
1103;Nintendo EAD Group No. 1;392;1064880000
1104;Mimimi Productions;276;1293840000
1105;Artic;;
1106;Compu-Games A/S;;
1107;Stern;;
1108;Two Tribes B.V.;528;993945600
1109;Stunlock Studios;752;1293753600
1110;EA Partners;;
1111;Trapdoor;124;
1112;Square Product Development Division 2;;
1113;Tequila Works;724;1291161600
1115;Imotion;;
1116;Nimbly Games;840;
1117;Lace Mamba Global;;
1118;Torn Banner Studios;124;
1119;Monolith Soft;392;938736000
1120;Superior Software Ltd.;;
1121;Atarisoft;;
1122;The Code Monkeys;;
1123;Personal Software;;
1124;Floodgate Entertainment;;
1125;Kuju Entertainment;826;915062400
1126;Sachen;;
1127;Infinite Interactive;36;
1128;1st Playable Productions;840;1112313600
1129;Quixel;;
1130;Simulmondo;;
1131;Access Software, Inc.;;
1132;Ninano Software;;
1133;MVP Software;;
1134;Interceptor Entertainment;208;1293753600
1135;KID;;
1136;Taxan;;
1137;Milton Bradley;840;-1577923200
1138;General Consumer Electric;;
1139;Cinematronics;;
1140;Digital Anvil;840;851990400
1141;Mosaic Publishing;;
1142;Micro Revelations, Inc.;;
1143;Pangea Software, Inc.;;
1144;Bad Dog;;
1145;Telstar Electronic Studios Ltd.;;
1146;Quickdraw Developments Ltd.;;
1147;Arc Developments;;
1148;Hammer Technologies;;
1149;Virtual Sports Interactive;;
1150;ShenZhen Nanjing Technology;;
1151;Game Arts Co., Ltd.;392;
1152;International Computer Entertainment;;
1153;ArtGame;;
1154;International Computer Entertainment;;
1155;California Pacific Computer;;
1156;Hypothermia;;
1157;Paragon Software Corporation;;
1158;Jagware;;
1159;Ceridus Software;;
1160;Thalion Software;;
1161;United Software Artists;;
1162;Neurosport;;
1163;R.A.W. Entertainment;;
1164;Illymani Designs;;
1165;Mindcraft Software;;
1166;Softdisk Publishing;;
1167;Super Fighter Team;;
1168;WizarBox;250;1104451200
1169;David A. Palmer Productions;;
1170;Airtight Games;840;1104451200
1171;Max Design GesMBH;;
1172;MegaTech Software;;
1173;Haxoft;;
1174;Kyodai Software Marketing;;
1175;Imagitec Design;;
1176;MPS Labs;;
1177;WOW Entertainment;392;956275200
1178;John Romero;;
1179;Imangi Studios;;
1180;World Domination Industries, Inc.;;
1181;Digital Pictures;;
1182;Creative Reality;;
1183;Tsunami Media;;
1184;Global Business Concept;;
1185;The Dreamers Guild;;
1186;Spectrum Pacific Publishing;;
1187;SW Games;;
1188;Little Devils Inc.;;
1189;TopWare Interactive;276;820368000
1190;Attic Entertainment Software;276;
1191;FTL Games;;
1192;Vic Tokai;;
1193;Synthetic Dimensions;;
1194;Masque Publishing;840;
1195;Ant Software;;
1196;Silmarils;250;
1197;SunStar Publishing;;
1198;Magic Lemon Software;;
1199;Animation F/X;;
1200;Flair Software;;
1201;Software Creations;;
1202;Adept Software;;
1203;DMA Design Limited - duplicate;;
1204;Brasoft Produtos de Informática;;
1205;TNT Team;;
1206;Perceptum Informática;;
1207;Level Infinity;;
1208;Bizarre Creations;826;599529600
1209;Société Pollene;;
1210;Gremlin Graphics;826;473299200
1211;Robotoki;;
1212;CI Games;616;1041292800
1213;Evolution Studios;826;946598400
1214;Game Republic Inc.;392;1057017600
1215;Banpresto;392;631065600
1216;Pyramid;;
1217;Spike ChunSoft;392;1333238400
1218;Arc System Works;392;578448000
1219;Webfoot Technologies;840;
1220;Crafts & Meister;392;1086048000
1221;Artdink;392;514425600
1223;Blast! Entertainment;826;1167523200
1224;Introversion Software;826;1009756800
1225;Ubisoft San Francisco;840;1262217600
1226;Greenheart Games;36;1325289600
1227;Carbonated Games;;1104451200
1228;The Behemoth;840;1041379200
1229;Outerlight;;1047254400
1230;Microforum International;;
1231;SUNGJIN Multi-media;;
1232;NashiIgry Llc.;;
1233;NMS Software;;
1234;System 3 Software;826;410140800
1235;Software 2000;;
1236;Cajji Software,;;
1237;Trigger Soft;;
1238;Virgin Games USA;;
1239;Gorilla Systems Corporation;840;
1241;Artificial Mind & Movement;124;978220800
1242;MachineGames;752;1262217600
1243;NeoCore Games;348;1135987200
1244;7 Studios;;
1245;Ambrella;392;820454400
1246;Nintendo EAD Group No. 2;392;1064880000
1247;Lego Group;;
1248;CodeHatch;124;
1249;NewKidCo;;
1250;VIS Entertainment;;
1251;Beyond Games;840;725760000
1252;Smart Bomb Interactive;840;
1253;Good Science Studio;840;
1254;FarSight Studios;840;
1255;AMA Studios;;
1256;BigPark;;
1257;AiLive;;
1258;EA Salt Lake;840;725760000
1259;FreeStyleGames;;
1260;Behaviour Interactive;124;883526400
1261;MTV Games;;
1262;PuzzleKings;;
1263;Graphic State Games;;
1264;O3 Entertainment;;
1265;Tuna Technologies;;
1266;Mad Catz;;
1267;Backbone Entertainment;840;694224000
1268;Page 44 Studios;;
1269;Robomodo;;
1270;Camerica;;
1271;Ocean Software;826;441763200
1272;Sega Sports R&D;;
1273;Sega Sports Japan;;
1274;Epoch;;
1275;Dempa Shunbunsha;;
1276;Nintendo SDD;392;1064880000
1277;Mattel Interactive;;
1278;Paradigm Entertainment;;
1279;Sandblast Games;;
1280;Ocean Europe Limited;;
1281;Kemco;392;473299200
1282;Kemco-Seika;;
1283;Rareware;;
1284;Muse Software;;
1285;King Games;752;
1286;Blitz Games;;
1287;Irem;392;157680000
1288;Creatures Labs;;
1289;DC Comics;;
1290;TT Fusion;826;1483228800
1291;Fox Williams;;
1292;Audiogenic;;
1293;Team Dakota;;
1294;Gaelco;;
1295;Point of View;;
1296;Raizing;;
1297;Gremlin Industries;;
1298;Chicago Gaming;;
1299;Firemint;36;
1300;AWE Games;;
1301;BigSky Interactive Inc.;;
1302;THQ Studio Australia;;
1303;Blue Tongue Entertainment;36;820368000
1304;Tantalus Media;36;788832000
1305;ValuSoft;;
1306;Pronto Games;;
1307;Nick Games;;
1308;Incinerator Studios;;
1309;Avalanche Software;840;812505600
1310;The Game Factory;;
1311;Cartoon Network Interactive;;
1312;Realtime Associates;;
1313;Art Co., Ltd;392;
1314;Papaya Studio;840;
1315;Monkey Bar Games;;
1316;Black Lantern Studios;;
1317;Red Mile Entertainment;840;1091318400
1318;Sidhe Interactive;554;
1319;Sensory Sweep Studios;;
1320;Straight Right;;
1321;Collision Studios;840;
1322;DC Studios;;
1323;Grigon Entertainment;;
1324;Red Lemon Studios;;
1325;Virtucraft Studios;;
1326;Amaze Entertainment;840;851990400
1327;SouthPeak Interactive;840;825638400
1328;Venan Entertainment;;
1329;Teeny Weeny Games;;
1330;Bits Studios;;
1331;Big Top Productions;;
1332;Digital Evolution;;
1333;Razorback Developments;;
1334;H2O Interactive;124;788832000
1335;Number None Inc.;;
1336;A2M;;
1337;Hanna-Barbera Productions;;
1338;Illusions Gaming;;
1339;Elite Systems Ltd;;
1340;Gargoyle Games;;
1341;Engineering Animation Inc.;;
1342;Terraglyph Interactive Studios;;
1343;Computer Applications Unlimited;;
1344;Intelligent Statements, Inc.;;
1345;Richard Garriot;;
1346;Human Engineered Software;;
1347;Bear Systems;;
1348;Automated Simulations, Inc.;840;283910400
1349;Artificial Intelligence Design;;
1350;The Software Factory;;
1351;Lightwave Consultants;;
1352;The Avalon Hill Game Company;840;-347241600
1353;Binary Systems;;
1354;Keypunch Software;;
1355;R.O. Software;;
1356;Interstel Corporation;;
1357;Macrocom;;
1358;Masterplay Publishing Corporation;;
1359;Ruffian Games;826;
1360;Capcom Production Studio 6;;
1361;Replay Games;840;
1362;N-Fusion Interactive;840;
1363;Akella;643;757296000
1364;The Chinese Room;826;1199059200
1365;Lucas Pope;;
1366;Nintendo EAD Group No. 3;392;1064880000
1367;Serellan;840;1325289600
1368;Impromptu Games;36;
1369;Project Reality Team;;
1370;Emily Short;;
1371;General Arcade;;
1372;Hammerpoint Interactive;;
1373;OP Productions;;
1374;Acornsoft;826;315446400
1375;Firebird;;
1376;Dyllan Fitterer;;
1377;Uber Entertainment;840;
1378;Simbiosis Interactive;;
1379;Jungle Troll Entertainment;;
1380;Red Barrels;124;1325289600
1381;Humansoft;;
1382;J-Force;;
1383;ACQUIRE Corp.;392;786672000
1384;Tradewest Inc;;
1385;Pocket Studios;;
1386;The Whole Experience;;
1387;Surreal Software;;
1388;Black Label Games;;
1389;Bossa Studios;826;1293753600
1390;Ons On Soft;;
1391;gamigo AG;276;
1392;Vostok Games;804;
1393;Creatures Inc.;392;604713600
1394;Omega Force;392;851990400
1395;Minmax Games;124;
1396;Amanita Design;203;1072828800
1397;Superbrothers A/V Inc;124;1072828800
1398;Capybara Games;124;1072828800
1399;Novarama;724;1072828800
1400;Rat King Entertainment;;
1401;Oxeye Game Studio;752;
1402;BlueSky Software;840;599529600
1403;Minakuchi Engineering;;
1404;Titus Software;250;
1405;Nippon Ichi Software;392;683683200
1406;Going Load Studios;124;
1407;EA Japan;;
1408;AKI Corporation;392;803520000
1409;Syn Sophia;392;803520000
1410;Tru Blu Entertainment;;
1411;Visual Impact;;
1412;Peppy;;
1413;Red 5 Studios;;
1414;Nexon Co. Ltd.;;
1415;Quintet;392;
1416;Francisco Téllez de Meneses;;
1417;Ninagamers Corp.;;
1418;Chucklefish Games;826;1325289600
1419;Harebrained Schemes;840;1325289600
1420;BeautiFun Games;724;1325289600
1421;Mossmouth;840;
1422;Guildhall;;
1423;Black Magic Software;;
1424;Galactic Cafe;826;
1425;Misfits Attic;840;
1426;Emily Carroll;;
1427;Damian Sommer;;
1428;Trendy Entertainment;840;
1429;Reverb Communications;;
1430;Sun Corporation of America;;
1431;Wild Games Studio;;
1432;Playground Games;826;1293753600
1433;Undead Labs;840;1262217600
1434;Alientrap Games Inc;124;1041292800
1435;Atod;;
1436;Bally Midway;;
1437;Rainmaker Entertainment;;
1438;Office Create;;
1439;Cooking Mama Limited;;
1440;Taito Corporation;;
1441;Lukewarm Media;;
1442;Joymania Entertainment;;
1443;SCS Software;203;859766400
1444;Sega Technical Institute;;
1445;Rainbow Arts;276;473299200
1446;Time Warp Productions;;
1447;Subset Games;840;1301616000
1448;Muse Games;;
1449;MC2 France;250;
1450;DUPLiCATEBlack Pants Studio;;
1451;Black Pants Game Studio;276;
1452;Imagine Software;;
1453;Sharp;;
1454;WarChest;;
1455;Elixir Studios;;
1456;Team Psykskallar;;1212278400
1457;Nine Realms;;
1458;MindArk;752;946598400
1459;Milestone S.r.l.;;
1460;Plug In Digital;250;1356912000
1461;Noumena Studios;;
1462;Quadriga Games;;
1463;Black Forest Games;276;1356912000
1464;Squad;484;1262217600
1465;HyperSloth;826;
1466;Mastertronic;826;441676800
1467;Sammy;;
1468;Gratuitous Games;;
1469;Mad Orange;;
1471;Ymir Entertainment Co., Ltd;;
1472;DUPLICATEGameforge 4D GmbH;;
1473;TEC Interactive Pte.;;
1474;SNK;392;268099200
1475;Infogrames Entertainment;;
1476;X-Ample Architectures;;
1477;Whiptail Interactive;;
1478;Tikiman Productions;;
1479;Technicolor Interactive Services;;
1480;Blackman Productions;;
1481;Giant Studios;;
1482;3D Eyetronics;;
1484;EA Europe;;
1485;Autumn Moon Entertainment;;
1486;Strategic Simulations;;
1487;Cauldron HQ;703;851990400
1488;Activision Value;;
1489;Video System;;
1490;Phoenix;;
1491;Mc O'River;;
1492;Dream Builder Studios;;
1493;Crescent Moon Games;840;
1494;GOA Games Services Ltd.;;
1495;Michael Todd Games;;
1496;Stuart Aikins Casting;;
1497;The Audio Group;;
1498;Blindlight;;
1499;Church Automotive;;
1500;Matahari Studios;;
1501;Post Modern Sound;;
1502;Rainmaker Studios;;
1503;Technicolor Sound Studios;;
1504;Victory Games;;1293753600
1505;EA Maxis;;
1506;Oracle;;
1507;LWJGL;;
1508;3d Sound System;;
1509;J0rbis;;
1510;Colossal Order Ltd.;;
1511;Tuonela Productions;;
1512;Huumos;;
1513;Dicework Games Ltd.;246;
1514;Firelight Technologies;;
1515;www.galaxygameworks.com;;
1516;Digitaaliset Demot;;
1517;Tekes;;
1518;S&H Entertainment Localization;;
1519;Cities In Motion: Tokyo;;
1520;Ulysses Graphics;;
1521;Games2Train;;
1522;think3;;
1523;Attention To Detail;826;589075200
1524;The Learning Company;;
1525;Dark Technologies;;
1526;Walt Disney Computer Software;;
1527;Giants Software;756;
1528;Dub Media Inc;;
1529;Absolute Quality Inc;;
1530;Studioddm snc;;
1531;22Cans;826;1329696000
1532;Hopoo Games LLC;840;
1533;DL Multimedia;;
1534;Violetmedia GmbH;276;
1535;Vertigo Translations;;
1536;Gorgone Productions;;
1537;Localsoft;;
1538;Alvernia Studio;;
1539;GrupaMy;;
1540;sointeractive;;
1541;Metricminds;276;
1542;Xantus;;
1543;Testronic Laboratories;;
1544;Volta Design;;
1545;Atomhawk Design;;
1546;Realtime UK;;
1547;Buddha Jones Trailers;;
1548;Revo Solutions;;1230681600
1549;Laboratoires Bug-Tracker Inc;;
1550;U-TRAX Quality Assurance;;
1551;GlobaLoc;276;
1552;Astragon;276;
1553;Premier Films;;
1554;Electric Spectacle;;
1555;Red Rover;;
1556;Hackenbacker Studios;;
1557;The London Metropolitan Orchesta;;
1558;Digital Amusement;;
1559;00-Malka;;
1560;Frazer-1;;
1561;Digital Steamworks;;
1562;WaveGeneration;;
1563;Naxos Music Library;;
1564;Portalarium;;
1565;The Indie Stone;;
1566;Agetec;;
1567;Midas Interactive Entertainment;528;915062400
1568;Ancient;392;638928000
1569;Career Soft;392;833587200
1570;Treco;;
1571;Artistry Entertainment;;
1572;Creative Sound Design;;
1573;Duff Studios;;
1576;Extreme Audio Design;;
1577;SMS Studios;;
1579;Screenmusic Studios;;
1580;Kerner Complex Security;;
1581;Axis Animation;;
1582;Eyetronics-3D;;
1583;Faction Creative Effects;;
1584;EA Worldwide Motion Capture Studio;;
1585;Giand Studios;;
1586;Englobe Inc;;
1587;Wall of Sound;;
1588;Technicolor Animation and Interactive Service;;
1589;Wolf Willow Sound;;
1590;Wave Generating Inc;;
1592;Studio BX;;
1593;DashDot;;
1594;DarkReactor.com;;
1595;GreenLink;;
1596;Sc Quantic Lab Srl;;
1597;VoletMedia GmbH Munich;;
1598;DUPLICATEGlobaLoc GmbH;;
1599;Magnatune;;
1600;VMC;;
1601;Voice Casting;;
1602;Pure Audio;;
1603;SDL;;
1604;Alienware;;
1605;ATI;;
1606;Dell;;
1607;Falcon Northwest;;
1608;Havok;;
1609;SOFTIMAGE;;
1610;Innerloop Studios;578;
1611;Capcom Game Studio Vancouver, Inc.;124;1120435200
1612;Pan Vision;752;1009756800
1613;Incognito Entertainment;840;925516800
1614;Star Gem Inc;;
1615;Modern Uprising Studios;;
1616;Judy Henderson Casting;;
1617;Game Freak;392;609552000
1618;www.pictus.cz;;
1619;www.silentnoise.cz;;
1620;OpenAL Soft;;
1621;Xiph.org Foundation;;
1622;Omiya Soft;;
1623;DUPLICATENeon Studios;;
1624;The Fez Fund;;
1625;Telefilm Canada;;
1626;Grenade Games;;
1627;The Lost Foundry Ltd.;;
1628;Massive Black Inc;840;1072828800
1629;RedJade;;
1630;Nvidia;;
1631;Warner Bros. Publishing;;
1632;Image Nation Abu Dhabi;;
1633;Warner Bros. Studios;;
1634;Air Studios;;
1635;CompuCom Games;;
1636;SQS;;
1637;TT Games Publishing;826;1130803200
1638;BABEL Media;;
1639;Cellar Door Games;124;
1640;Discord Games, Inc.;840;1312156800
1641;Hello Games;826;1230681600
1642;Bit Managers;724;599529600
1643;Activision Publishing Minneapolis Inc.;;
1644;Xloc. inc;;
1645;Pearl Digital Entertainment;;
1646;Adia Digital Art Co. Ltd;;
1647;Virtuous Holding Ltd.;;
1648;Fxville Inc;;
1649;Artisty Entertainment Inc.;;
1650;PCB Productions;;
1651;Marvel Entertainment;;
1652;Dragonheartman;;
1653;Vlambeer;528;
1654;Scary Pixel;;
1655;Priority Interrupt;;
1656;Alcuria Games;;
1657;Chaosoft Games;;
1658;Sauropod Studio;124;
1659;Keen Software House;203;1293753600
1660;Dejobaan Games;;
1661;Owlchemy Labs;840;
1662;Orteil;;
1663;Suspicious Developments;;
1664;Doublespeak Games;;
1665;Studiopolis;;
1666;Sega Europe;826;
1667;Sennari Interactive;;
1668;Mumbo Jumbo;;
1669;Rockstar New York;;
1670;Perspective Studios. Brooklyn;;
1671;Cosgrove Hall Films;;
1672;Digital Arts Studios;;
1673;Track 9 Studios;;
1674;Weddington Multimedia Los Angeles;;
1675;Sync Studios;;
1676;Radio Lazlow;;
1677;Digital Arts;;
1678;Sync Sound;;
1679;Gamesound;;
1680;Iso Bar;;
1681;Waterline;;
1682;News Cafe;;
1683;The Pond;;
1684;Pivo;;
1685;Budget Video Rentals;;
1686;Lorna's Scooter;;
1687;Terry Cavanagh;;
1688;Chipzel;;
1689;Children's Computer Workshop;;
1690;Land Ho!;;
1691;Mind's Eye;;
1692;Hi Tech Expressions;;
1693;Magenta Software;826;
1694;Jim Henson Interactive;;
1695;Mass Media Inc;840;536371200
