id;name;aggregated_rating;first_release_date
9389;Warhammer 40,000: Storm of Vengeance;30.0;1396483200
9390;War of the Human Tanks;;1218844800
9391;WWII: Battle Over the Pacific;;1162080000
9392;WWI: Aces of the Sky;;1159660800
9393;WRC 2: FIA World Rally Championship;62.5;1318550400
9394;Virtual Families;;1241568000
9395;Victory at Sea;;1407456000
9396;The Good Life;;1416528000
9397;The Expendables 2: The Videogame;29.0;1343692800
9399;The Culling Of The Cows;;1399593600
9400;The Corporate Machine;;1427241600
9401;The Chronicles of Shakespeare: A Midsummer Night's Dream;;1342137600
9402;The Ball;60.3333333333333;1288051200
9403;The Asskickers;10.0;1423180800
9404;Shutter;;1427932800
9405;Showtime!;;1400803200
9407;Shattered Haven;;1363564800
9408;Reload;;1423785600
9409;Red Orchestra: Ostfront 41-45;83.0;1142294400
9410;Red Crow Mysteries: Legion;;1432771200
9412;Recovery Search and Rescue Simulation;;1389225600
9413;Reaxxion;;1213056000
9414;Real Warfare 2: Northern Crusades;;1321574400
9415;Real Boxing;67.3333333333333;1352851200
9416;Bloodbath;34.0;1402876800
9417;Railroad Pioneer;;1404172800
9418;Back to Bed;72.0;1407283200
9419;Racing Manager 2014;;1386288000
9420;Slamit Pinball: Big Score;;1235347200
9421;Skyscraper Simulator;;1382313600
9422;Skyscraper;;1227484800
9423;Skyborn;;1392940800
9424;SkyDrift;75.0;1315267200
9425;Skullgirls;78.75;1334016000
9427;Earth and Sky;;1009756800
9428;Age of Sail II;;978307200
9429;Age of Sail II: Privateer's Bounty;;1028160000
9430;Age of Sail;;849312000
9431;Age of Pirates: Caribbean Tales;50.0;1158019200
9432;Age of Pirates 2: City of Abandoned Ships;;1243296000
9433;Vanguard Princess;;1245974400
9435;Urban Trial Freestyle;64.25;1361232000
9436;Uprising44: The Silent Shadows;;1397779200
9437;UFO: Extraterrestrials;60.0;1178236800
9438;The Typing of the Dead: Overkill;70.0;1383004800
9439;Tycoon City: New York;72.5;1140480000
9440;Two Brothers;;1384128000
9443;Trapped Dead;;1310688000
9444;Transport Giant;;1409875200
9445;Transport Giant: Down Under;;1516752000
9446;Trainz Trouble;;1409011200
9447;Train Fever;;1409788800
9448;TrackMania 2: Stadium;80.0;1371686400
9449;Toy Wars Invasion;;1432771200
9450;Toy Soldiers;80.0;1267574400
9453;Tower Bloxx Deluxe;30.0;1256947200
9454;Taxi;;1408665600
9455;Tank Universal;60.0;1219276800
9456;Telltale Texas Hold'em;;1213660800
9457;Terra Lander;;1423180800
9458;Military Life: Tank Simulator;;1464739200
9459;Tango Fiesta;25.0;1443052800
9460;Stronghold 2;70.3333333333333;1113782400
9461;Stronghold 3;51.6666666666667;1319500800
9462;Stronghold: Crusader Extreme;40.0;1214956800
9463;Strong Bad's Cool Game for Attractive People;77.1428571428571;1230681600
9464;Strike Vector;73.75;1390867200
9465;Strike Suit Zero: Director's Cut;68.75;1396915200
9467;Strategic War in Europe;72.0;1395360000
9468;Steel Armor: Blaze of War;;1323820800
9469;Space Trader;;1185321600
9470;Space Farmers;;1397692800
9471;Half-Life 2: Deathmatch;;1101772800
9472;Sorcerer King;81.75;1437004800
9473;Sonic the Hedgehog 4: Episode I;75.0;1286409600
9474;Sonic the Hedgehog 4: Episode II;53.0;1337040000
9475;Sonic & Knuckles;;782438400
9476;Sonic 3D Blast;;847152000
9477;Soldiers: Heroes of World War II;84.3333333333333;1088553600
9478;So Many Me;81.0;1405555200
9479;Snowcat Simulator;;1416960000
9481;The Shopkeeper;;1414022400
9482;The Secret Of Hildegards;;1395878400
9483;The Sacred Tears TRUE;65.0;1140307200
9484;The Next Penelope;81.5;1432857600
9485;Toy Soldiers: Cold War;70.0;1316217600
9487;QuizUp;;1383782400
9488;The Hunter;70.0;1235865600
9490;Nether;60.0;1401926400
9491;Team Indie;80.0;1412726400
9492;Live for Speed;;1055462400
9493;rFactor;;1125446400
9494;rFactor 2;;1447286400
9495;Squad;90.0;1450137600
9497;140;71.0;1381881600
9498;Deus Ex: Mankind Divided;82.8620689655172;1471910400
9499;Farming Simulator 15;50.0;1414627200
9500;King's Field III;;835315200
9501;King's Field IV;66.0;1002153600
9502;Shadow Tower;;898732800
9503;Shadow Tower: Abyss;;1066867200
9504;Earth and Sky 2: Another Earth, Another Sky;;1041292800
9505;Earth And Sky 3: Luminous Horizon;;1104451200
9506;Tribes: Ascend;89.3333333333333;1334188800
9507;Nervous Brickdown;70.0;1182816000
9508;Boiling Point: Road to Hell;70.0;1116547200
9509;Call of Duty: Black Ops III;76.7777777777778;1446768000
9510;The Witch's Yarn;;1396483200
9513;Photopia;;915062400
9514;Echo Night;;902966400
9515;Echo Night: Beyond;50.0;1074729600
9516;Steal My Artificial Heart;;1424390400
9517;The Journeyman Project;;757296000
9518;Nightbanes;;1427673600
9519;Varicella;;946598400
9521;Diggles: The Myth of Fenris;63.0;1001548800
9522;Atlantica Online;;1225324800
9523;OlliOlli2: Welcome to Olliwood;86.6666666666667;1425340800
9524;Twixel;;1416268800
9525;Through the Woods;46.0;1477526400
9527;SpeedRunners;;1461024000
9530;AssaultCube;;1227225600
9531;Gems of War;;1416355200
9534;Sam & Max: The Devil's Playhouse;71.8;1270166400
9535;BIT.TRIP BEAT;80.0;1237161600
9536;Dark Souls III: Day 1 Edition;;1460419200
9537;Agricultural Simulator 2011;;1298419200
9538;Original War;80.0;992563200
9539;Out There;80.0;1393459200
9541;Ben There, Dan That!;;1245628800
9543;Zero Escape: Nine Hours, Nine Persons, Nine Doors;90.0;1260403200
9545;Contra 4;75.0;1194912000
9546;Zombie Night Terror;90.0;1468972800
9547;The Fall;77.5;1401408000
9548;Super Toy Cars;43.0;1393459200
9549;Hardland;;1568678400
9550;Warhammer 40,000: Fire Warrior;60.0;1063152000
9552;Starmade;;1417651200
9553;Xenoblade Chronicles 3D;86.3636363636364;1427932800
9555;Audition Online;35.0;1417392000
9556;Star Ruler;;1282348800
9559;Titan Souls;72.375;1428969600
9560;No Time To Explain;59.5;1311120000
9561;Nimbus;;1287964800
9564;Pokémon Rumble World;70.0;1428451200
9565;Lion;;820368000
9566;Another Century's Episode;;1106784000
9567;Towerfall Ascension;87.0;1372118400
9568;Pako;;1388534400
9569;Super Sky Arena;;1444003200
9570;HEX Shards of Fate;80.0;1453766400
9571;Star Trek: Bridge Commander;82.0;1014768000
9572;Consortium;60.0;1389139200
9573;Wolf;;788832000
9574;Ultima VII: Part Two - Serpent Isle;;757296000
9577;Shin Megami Tensei: Persona 3;90.0;1152748800
9578;Istaria: Chronicles of the Gifted;;1070582400
9579;Another Century's Episode 2;;1143676800
9580;Grandia II;74.5;965088000
9582;Another Century's Episode 3: The Final;;1189036800
9583;0rbitalis;75.0;1397606400
9585;Final Fantasy Crystal Chronicles: Ring of Fates;82.0;1187827200
9586;Nexuiz;80.0;1117497600
9587;Xonotic;;1315440000
9588;Revenge of the Titans;70.0;1300233600
9590;The Chaos Engine;;1377734400
9591;AdVenture Capitalist;70.0;1401408000
9592;Sonny;;1198800000
9593;Yoostar on MTV;55.0;1321315200
9594;Chronomaster;78.0;819417600
9595;Pox Nora;;1091318400
9596;Tibia;;852076800
9597;Solatorobo: Red the Hunter;79.3333333333333;1288224000
9598;SpyParty;;1523491200
9599;Reign of Kings;;1426032000
9600;Shin Megami Tensei: Persona 4;92.75;1215648000
9601;Henry Hatsworth in the Puzzling Adventure;89.3333333333333;1237248000
9602;Super Smash Bros. for Wii U;94.8;1416528000
9603;Hexcells;;1392768000
9604;TagPro;;1359676800
9605;Over 9000 Zombies!;40.0;1424822400
9606;Habitrail Hamster Ball;;1103155200
9607;Clannad;;1083110400
9608;Mount & Blade II: Bannerlord;;1583020800
9609;Distance;90.0;1537228800
9610;Taiko no Tatsujin DS: TOUCH de Dokodon!;80.0;1185408000
9611;Castle in the Darkness;;1423094400
9614;Gurumin: A Monstrous Adventure;84.6666666666667;1103932800
9615;Ken Griffey, Jr. Presents Major League Baseball;;762480000
9616;Hong Kong 97;;820368000
9617;Lucky's Tale;65.6666666666667;1459123200
9618;Sword Art Online: Hollow Fragment;60.0;1398297600
9620;Megadimension Neptunia VII;67.0;1429747200
9621;Super Smash Bros. for Nintendo 3DS;86.5;1410566400
9623;Shank 2;74.75;1328572800
9624;South Park: The Fractured but Whole - Collector's Edition Gold;;1508198400
9625;LittleWarGame;;1377993600
9626;Hatsune Miku: Project Diva F 2nd;78.75;1394064000
9627;Gnomoria;;1456185600
9628;Transformice;;1272672000
9629;Landmark;50.0;1399939200
9630;Fallout 4;84.6666666666667;1447113600
9631;Culpa Innata;70.0;1192233600
9632;From The Depths;;1406851200
9633;Terranigma;;814147200
9634;Endless Space;75.0;1341360000
9635;Jelly Car;;1201824000
9636;Doctor Who: The Eternity Clock;39.0;1337644800
9637;Orcs Must Die! Unchained;82.5;1489881600
9638;Hero of the Kingdom;;1355961600
9639;Weapon Shop de OMASSE;53.75;1392854400
9640;Rune Factory 3: A Fantasy Harvest Moon;;1256169600
9642;MLB 14: The Show;82.5;1396310400
9643;Return of the Obra Dinn;94.5714285714286;1539820800
9646;Time Commando;;838771200
9647;Volume;70.4;1439856000
9648;Katawa Shoujo;;1325635200
9649;Infinifactory;75.3333333333333;1435622400
9651;Rory McIlroy PGA Tour;62.5;1433116800
9652;Axle;;1408147200
9655;HuniePop;82.5;1421625600
9656;Everblue 2;;1028764800
9658;Town of Salem;;1418601600
9659;Kud Wafter;;1359590400
9660;Monday Night Combat;82.0;1281484800
9661;STASIS;66.6666666666667;1440979200
9662;The Denpa Men: They Came By Wave;80.0;1328659200
9666;Hammerfight;60.0;1252454400
9667;American Truck Simulator;81.0;1454371200
9668;Resident Evil 4: GameStop Special Edition;77.5;1105401600
9669;Shin Megami Tensei: Nocturne;;1045699200
9670;Europe 1300;;1403568000
9671;Magical Pop'n;;794793600
9672;Fatal Frame: Oracle of the Sodden Raven;;1411776000
9673;Affordable Space Adventures;85.1666666666667;1428537600
9674;Star Fox 2;62.5;1506643200
9675;Kult: Heretic Kingdoms;90.0;1096588800
9676;Vib-Ribbon;;944956800
9677;Tallowmere;;1425340800
9678;Kula World;;912384000
9679;Orcish Inn;;1577750400
9680;In Cold Blood;80.0;962409600
9682;Indestructotank;;1195084800
9683;Dungeon of the Endless;80.0;1414368000
9685;Inazuma Eleven GO: Shadow;;1323907200
9686;Warm Gun;;1356912000
9687;Little Devil Inside;;1546214400
9688;Yuuyami Doori Tankentai;;939254400
9689;The Witcher Battle Arena;60.0;1421884800
9691;Tzar: The Burden of the Crown;60.0;948931200
9692;Monster Hunter Stories;77.3333333333333;1475884800
9693;Inazuma Eleven GO Chrono Stones: Wildfire;;1355356800
9694;Danganronpa 2: Goodbye Despair;85.0;1343260800
9695;Stick RPG 2;;1303171200
9696;Super Splatters;;1372204800
9697;Tribloos 2;;1357948800
9698;They Breathe;;1400803200
9699;English Country Tune;82.5;1322179200
9700;Higurashi: When They Cry;90.0;1028937600
9701;Blue's Clues: Blue's Big Musical;;1009756800
9702;True Lies;60.0;788832000
9703;Faerie Solitaire;;1284681600
9704;Droid Assault;;1357689600
9705;10000000;80.0;1329436800
9706;Bleed;75.0;1355270400
9707;Audiosurf 2;;1432598400
9708;Danganronpa Another Episode: Ultra Despair Girls;74.4444444444444;1441065600
9709;Klonoa 2: Lunatea 's Veil;;985219200
9710;Monopoly Tycoon;;1001030400
9711;Risk II;;951782400
9712;Project Minerva Professional;;1104969600
9713;Polda;;915062400
9714;Silent Hill: Book Of Memories;63.4;1350345600
9715;Castlevania: Lords of Shadow – Mirror of Fate HD;80.0;1364342400
9716;Size DOES Matter;;1405900800
9717;Permia - Duels;;1386979200
9718;A Valley Without Wind 2;;1361145600
9719;Mechanic Escape;;1397520000
9721;Project X Zone 2;70.3333333333333;1447286400
9722;Long Live The Queen;70.0;1338595200
9723;Cinders;60.0;1342742400
9724;Ring Runner: Flight of the Sages;88.0;1373328000
9726;Beyblade: G-Revolution;55.0;1100736000
9727;SOMA;81.25;1442880000
9728;Trove;62.0;1436054400
9730;Firewatch;79.2352941176471;1454976000
9732;The Flame in the Flood;76.8823529411765;1456272000
9733;Uriel's Chasm;;1410480000
9734;Voyage: Journey to the Moon;;1124150400
9735;Battleship: Surface Thunder;;971568000
9736;Pet Shows;;1416700800
9738;Swordsman Online;68.0;1041379200
9739;Crossfire;;1178150400
9741;Guitar Hero Live;80.75;1445299200
9742;Slamscape;;851990400
9743;Petz Countryside;;1412812800
9744;Petz Beach;;1412812800
9745;Xia-Xia;;1332201600
9746;Pinkalicious;;1301356800
9747;Pinkalicious/Silverlicious 2-Pack;;1382659200
9748;Silverlicious;;1331596800
9749;Ski and Shoot;;1228176000
9750;Victorious Hollywood Arts Debut;;1321315200
9751;Victorious: Time to Shine;50.0;1321315200
9752;The Trash Pack: The Gross Gang in Your Garbage;33.0;1351555200
9753;Zoobles! Spring To Life!;;1320105600
9754;Story Hour: Adventure;;1228780800
9756;Story Hour: Fairy Tales;;1230422400
9758;Luckless Seven;;1546214400
9759;Total War: Warhammer II - Serpent God Edition;;1506556800
9760;Commandos 5;;1546214400
9761;Cut the Rope;;1285891200
9762;Lollypop;;788832000
9763;Ace Combat 04: Shattered Skies;;1000339200
9764;Clockwork Empires;59.0;1477440000
9765;Farmville;;1245369600
9767;Dungeons 2;64.0;1429833600
9768;Morphopolis;55.0;1407974400
9769;Astray;;1422921600
9770;//N.P.P.D. RUSH//- The milk of Ultraviolet;;1388534400
9771;1953 - KGB Unleashed;;1341792000
9772;And Yet It Moves;78.0;1238630400
9773;Antisquad;;1414713600
9774;Arma Tactics;;1370217600
9775;Arma: Cold War Assault;;1312761600
9776;Aura: Fate of the Ages;57.0;1088035200
9777;Avencast: Rise of the Mage;52.5;1268784000
9778;Iji;;1220227200
9779;Battlepaths;;1351382400
9780;Before the Echo;;1319068800
9781;Beyond Divinity;75.0;1083024000
9782;Bionic Heart;;1246924800
9783;The Blue Flamingo;;1416268800
9784;Bridge Constructor;65.875;1337731200
9785;Bridge Project;;1350604800
9787;Mercedes-Benz World Racing;;1064880000
9788;FX Football;;1401667200
9789;RimWorld;74.5;1539734400
9790;The Cameron Files: The Secret at Loch Ness;;1004572800
9791;Tempest 2000;;765158400
9792;Cargo! The Quest for Gravity;;1303344000
9793;Caster;50.0;1231286400
9794;CastleMiner Z;;1320796800
9795;Pixel Dungeon;;1349049600
9796;Chernobyl Commando;;1362700800
9797;Claustrophobia: The Downward Struggle;;1410220800
9798;Cobi Treasure;;1385942400
9799;Coldfire Keep;;1399593600
9800;Combat Wings: Battle of Britain;;1223942400
9801;Commando Jack;50.0;1408665600
9802;Contraption Maker;;1404691200
9803;Crazy Machines 2;80.0;1213920000
9804;MapleStory;50.0;1051574400
9806;Hyper Light Drifter;88.9090909090909;1459382400
9807;Magicka 2;60.8333333333333;1432598400
9808;Vertical Drop Heroes HD;69.0;1406246400
9809;Creeper World 3: Arc Eternal;;1395878400
9810;Critical Mass;;1308528000
9811;Cubetractor;80.0;1369785600
9812;Cubot: The Complexity of Simplicity;60.0;1391126400
9813;Champions of Norrath: Realms of EverQuest;;1076371200
9814;Disney's Hercules Action Game;60.0;883526400
9815;Fractured Space;76.75;1474502400
9816;Cult of the Wind;;1401580800
9817;Dark Fall;62.0;1024444800
9818;Dark Fall 2: Lights Out;;1093305600
9819;Deadly Sin 2;;1278028800
9820;Desert Thunder;;1069113600
9821;Diamond Dan;;1286496000
9822;Dinner Date;;1298937600
9824;Disciples III: Renaissance;45.0;1260489600
9825;Disillusions Manga Horror;;1365206400
9826;The Dream Machine;;1336694400
9827;Dungeon Hearts;;1364428800
9828;El Matador;46.6666666666667;1159142400
9829;The Entente;;1060560000
9830;Escape Rosecliff Island;;1239753600
9831;Warlords Battlecry;70.0;946684800
9833;Warlords Battlecry II;82.0;1015891200
9834;Warlords Battlecry III;;1084752000
9835;Draugen;71.0;1559088000
9836;Legends of Might and Magic;;992995200
9837;Gauge;;1400803200
9838;Governor of Poker 2;;1277424000
9839;Fieldrunners;;1265587200
9840;Fieldrunners 2;85.0;1342656000
9841;The Fish Fillets 2;;1175731200
9842;Flight of the Icarus;;1273622400
9843;Flower Shop: Summer In Fairbrook;60.0;1264636800
9844;Foreign Legion: Multi Massacre;;1341792000
9845;Frederic: Evil Strikes Back;;1399507200
9846;Frederic: Resurrection of Music;;1326758400
9848;10 Second Ninja;80.0;1393977600
9849;Star Wolves;65.0;1135987200
9850;Star Wolves 2;;1167523200
9851;Star Wolves 3: Civil War;;1256947200
9852;The Tomorrow War;;1396483200
9853;UFO: Aftershock;68.0;1130198400
9854;Men of War;80.0;1236643200
9855;Men of War: Vietnam;;1315526400
9856;Real Warfare 1242;;1322611200
9857;Theatre of War;70.0;1176940800
9858;Theatre Of War 2: Africa 1943;70.0;1240531200
9859;Theatre of War 3: Korea;;1300924800
9860;XIII Century: Death or Glory;70.0;1205280000
9861;International Superstar Soccer;;784512000
9862;International Superstar Soccer Deluxe;;811728000
9863;Wrecked: Revenge Revisited;40.0;1332892800
9864;Cloudberry Kingdom;71.4285714285714;1375142400
9865;Sportsfriends;81.4285714285714;1399334400
9866;Hyperdimenson Neptunia Victory;85.0;1346284800
9867;Hyperdimension Neptunia PP: Producing Perfection;38.3333333333333;1371686400
9868;"Hyperdimension Neptunia Re;Birth2: Sisters Generation";71.25;1395273600
9869;"Hyperdimension Neptunia Re;Birth3: V Generation";57.5;1418860800
9870;Hyperdimension Neptunia U: Action Unleashed;62.5;1409184000
9871;Hyperdevotion Noire: Goddess Black Heart;71.6666666666667;1424736000
9874;Squishy the Suicidal Pig;;1414022400
9877;Anoxemia;;1421366400
9878;Out There Somewhere;90.0;1400630400
9879;I, Zombie;57.6666666666667;1372118400
9880;Stonerid;;1387324800
9881;Circuits;;1397692800
9882;Defend Your Life;;1428624000
9883;The Maker's Eden;;1406678400
9884;Neocolonialism;;1416873600
9885;Roommates;65.0;1392163200
9886;Metal Gear Acid 2;84.5;1134000000
9887;Lunar Knights;70.0;1164153600
9888;#IDARB;78.25;1422576000
9889;Namco Museum 50th Anniversary;65.0;1125360000
9890;Phantasy Star Online Episode I & II;60.0;1031788800
9891;Tom Clancy's Rainbow Six 3;72.5;1068163200
9892;Battle of Empires : 1914-1918;;1429660800
9893;Fairy Fencer F;73.8333333333333;1381363200
9894;1nsane;;978220800
9895;7th Legion;;875577600
9896;Bionic Girl;;1546214400
9898;Total War: Warhammer;85.1304347826087;1464048000
9899;3D Ultra Minigolf Adventures;50.0;1166572800
9900;3D Ultra Mini Golf Adventures 2;;1288137600
9901;Overlord: Fellowship of Evil;16.25;1445299200
9902;Age of Mythology: Extended Edition;68.5;1399507200
9904;Grimoire: Manastorm;;1423008000
9905;Adventure Box;;1429833600
9906;Super House of Dead Ninjas;80.0;1361145600
9907;Omega Quintet;66.6666666666667;1410998400
9908;TrackMania United;78.5;1163721600
9909;TrackMania Nations;;1138320000
9910;Industry Giant;;892512000
9911;Winterflame : The Other Side;;1461974400
9912;PixelJunk Shooter;82.6666666666667;1260403200
9913;Throne of Darkness;;1001030400
9914;Demon Gaze;67.5;1358985600
9915;Senran Kagura Burst;55.0;1346284800
9917;Republique Remastered;68.8;1387411200
9918;LEGO Jurassic World;72.8125;1433980800
9919;The Technomancer;61.7222222222222;1467072000
